Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_779.jpg;0;1;0;0.8312393;99.83728;85.15917;1.200109;291.5224;-0.001393784
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_846.jpg;0;1;0;0.8822833;99.86326;85.09248;1.223226;291.5868;-0.00112553
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_913.jpg;0;1;0;0.9260859;99.88398;85.03945;1.227829;291.638;-0.001080378
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_31_979.jpg;0;1;0;0.997992;99.9058;84.98373;1.224279;291.6188;-0.0006392489
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_046.jpg;0;1;0;1.046079;99.93643;84.90562;1.210919;291.6198;9.362918E-05
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_113.jpg;0;1;0;1.090285;99.96074;84.84354;1.228556;291.6721;-0.001178639
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_180.jpg;0;1;0;1.15054;99.98595;84.77925;1.228198;291.6857;-0.0008268829
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_247.jpg;0;1;0;1.201045;100.0213;84.68932;1.228075;291.6394;-0.0006775182
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_304.jpg;0;1;0;1.246057;100.049;84.61875;1.23092;291.6129;-0.0006372489
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_370.jpg;0;1;0;1.294116;100.0777;84.54545;1.235678;291.5866;-0.000725663
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_447.jpg;0;1;0;1.35659;100.1176;84.4436;1.241419;291.5601;-0.0008523728
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_514.jpg;0;1;0;1.404015;100.1486;84.36414;1.244868;291.5433;-0.0009103109
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_572.jpg;0;1;0;1.451344;100.1807;84.28204;1.247177;291.5295;-0.0009436167
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_613.jpg;0;1;0;1.482926;100.2026;84.22581;1.251145;291.5207;-0.0009644338
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_679.jpg;0;1;0;1.546163;100.2363;84.13926;1.256667;291.5078;-0.0009474097
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_746.jpg;0;1;0;1.59167;100.2828;84.01988;1.260489;291.4952;-0.0009862671
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_813.jpg;0;1;0;1.638848;100.3189;83.92729;1.265006;291.4827;-0.0009817854
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_879.jpg;0;1;0;1.700321;100.3559;83.83209;1.270517;291.4712;-0.001008902
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_32_946.jpg;0;1;0;1.74551;100.4068;83.70122;1.274618;291.4569;-0.00103978
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_012.jpg;0;1;0;1.791198;100.4461;83.60002;1.280174;291.4459;-0.001050324
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_079.jpg;0;1;0;1.852623;100.4863;83.49632;1.282927;291.4366;-0.001072368
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_146.jpg;0;1;0;1.897944;100.5415;83.35404;1.288469;291.4207;-0.001100419
/home/fluke/sandbox/udacity/robo_nd/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_12_06_22_14_33_213.jpg;0;1;0;1.943124;100.584;83.24438;1.292197;291.4096;-0.00108294
